record_timestamp,01.csvCHW.FLOW,01.csvCHWR.TEMP.1,01.csvCHWS.TEMP.1,01.csvCWR.TEMP.1,01.csvCWS.TEMP.1,01CoolingLoad,01cop
2019-10-16 14:40:00+00:00,115.735,11.8625,6.97995,26.0636,29.4439,2373.344082,8.888929146
2019-10-16 14:45:00+00:00,101.161,11.9025,6.89995,26.0036,29.3239,2125.464434,8.051001645
2019-10-16 14:50:00+00:00,104.49,11.9425,6.93995,25.8836,29.3639,2195.409088,7.954380753
2019-10-16 14:55:00+00:00,103.251,12.0425,6.99995,25.6636,29.1038,2186.722986,8.129081733
2019-10-16 15:00:00+00:00,100.773,12.0825,6.89995,25.5436,29.0038,2193.496667,8.154262702
2019-10-16 15:05:00+00:00,101.79,11.9625,6.87994,25.4635,28.8638,2172.885886,8.199569381
2019-10-16 15:10:00+00:00,94.6516,12.1025,6.97995,25.4235,28.6438,2036.401725,8.113154283
2019-10-16 15:15:00+00:00,97.0558,12.3625,7.05996,25.3635,28.8038,2161.497499,8.249990455
2019-10-16 15:20:00+00:00,97.999,12.2625,6.89995,25.3635,29.0038,2207.203057,7.799304089
2019-10-16 15:25:00+00:00,100.57,12.1825,6.97995,25.4635,29.0038,2197.525905,8.049545438
2019-10-16 15:30:00+00:00,101.753,12.2625,6.93995,25.5836,29.2438,2274.658807,8.037663628
2019-10-16 15:35:00+00:00,108.818,12.1425,6.97995,25.6836,29.4039,2359.469137,8.052795689
2019-10-16 15:40:00+00:00,105.803,11.9425,6.97995,25.7436,29.1438,2205.221246,8.259255603
2019-10-16 15:45:00+00:00,100.736,11.9425,7.01995,25.7636,29.1038,2082.687587,7.80032804
2019-10-16 15:50:00+00:00,104.99,11.7624,6.97995,25.5636,28.9038,2108.859587,8.142315008
2019-10-16 15:55:00+00:00,107.098,11.9425,7.15997,25.4835,28.7438,2151.237471,8.604949885
2019-10-16 16:00:00+00:00,101.106,11.9825,6.91995,25.3435,28.6438,2149.787557,8.564890666
2019-10-16 16:05:00+00:00,97.962,12.0625,6.85994,25.2635,28.6238,2140.543367,8.138948165
2019-10-16 16:10:00+00:00,94.8366,12.0825,7.05996,25.1835,28.3638,2000.546591,8.232702022
2019-10-16 16:15:00+00:00,96.3531,12.1825,7.01995,25.1435,28.5038,2089.196325,8.097660174
2019-10-16 16:20:00+00:00,102.604,12.1025,7.01995,25.0435,28.4638,2190.257833,8.456593949
2019-10-16 16:25:00+00:00,109.724,12.0625,6.99995,25.1235,28.4038,2333.029592,9.294938614
2019-10-16 16:30:00+00:00,99.1086,12.0625,6.95995,25.1435,28.4638,2123.967665,8.395129111
2019-10-16 16:35:00+00:00,97.7401,12.0425,6.89995,25.1235,28.4638,2111.060075,8.344110969
2019-10-16 16:40:00+00:00,89.122,12.2625,6.93995,25.0635,28.2838,1992.296465,8.198750883
2019-10-16 16:45:00+00:00,89.6953,12.3425,7.01995,25.0435,28.2838,2005.11242,8.117864048
2019-10-16 16:50:00+00:00,88.1788,12.3425,7.03996,25.0235,28.1438,1963.800779,8.251263779
2019-10-16 16:55:00+00:00,84.7574,12.3425,6.99995,24.9835,28.0037,1901.846719,8.233102679
2019-10-16 17:00:00+00:00,85.0533,12.4625,7.05996,24.8835,28.0437,1929.916193,8.108891566
2019-10-16 17:05:00+00:00,79.0983,12.5025,6.91995,24.8435,27.9637,1854.594902,7.858452973
2019-10-16 17:10:00+00:00,80.7997,12.2625,6.93995,24.8635,27.8637,1806.253862,7.992273724
2019-10-16 17:15:00+00:00,81.2806,12.1825,6.89995,24.7835,27.7437,1803.349101,8.050665629
2019-10-16 17:20:00+00:00,81.7059,12.1625,6.97995,24.7235,27.6037,1778.468631,8.047369369
2019-10-16 17:25:00+00:00,79.5421,12.3025,6.89995,24.7235,27.7437,1804.866724,7.950954731
2019-10-16 17:30:00+00:00,78.0441,12.3425,6.85994,24.6835,27.6237,1797.102136,8.058753972
2019-10-16 17:35:00+00:00,77.9147,12.4225,6.93995,24.6835,27.6837,1794.119202,7.973863118
2019-10-16 17:40:00+00:00,76.1577,12.4225,6.93995,24.6435,27.5837,1753.661272,8.007585718
2019-10-16 17:45:00+00:00,75.0666,12.3425,6.93995,24.6435,27.5037,1703.314451,7.922392797
2019-10-16 17:50:00+00:00,69.0191,12.3625,6.93995,24.5635,27.2237,1571.889987,7.781633599
2019-10-16 17:55:00+00:00,64.4326,12.2825,6.85994,24.5235,27.0037,1467.436486,7.642898363
2019-10-16 18:00:00+00:00,66.9478,12.4625,7.13997,24.4635,26.9437,1496.593031,7.960601226
2019-10-16 18:05:00+00:00,64.3217,12.3625,7.15997,24.4035,26.8036,1405.46941,7.765024367
2019-10-16 18:10:00+00:00,62.3798,11.7424,7.05996,24.4435,26.5436,1226.776617,7.345967766
2019-10-16 18:15:00+00:00,61.5476,11.6824,7.05996,24.4035,26.3436,1194.90037,6.789206649
2019-10-16 18:20:00+00:00,67.4102,11.2624,7.21997,24.3435,26.2036,1144.504262,6.978684525
2019-10-16 18:25:00+00:00,59.7537,10.9824,7.03996,24.2834,26.0036,989.4165835,6.42478301
2019-10-16 18:30:00+00:00,61.899,10.6624,6.89995,24.3235,25.9236,978.1459487,6.564737911
2019-10-16 18:35:00+00:00,66.0416,11.1024,6.89995,24.2434,26.1036,1165.653392,7.022008386
2019-10-16 18:40:00+00:00,65.2649,11.2024,6.61992,24.2434,26.4036,1256.115416,6.826714215
2019-10-16 18:45:00+00:00,64.932,10.8824,6.73993,24.5035,26.3636,1129.711221,6.84673467
2019-10-16 18:50:00+00:00,57.8673,11.0224,6.77994,24.5435,26.4836,1031.098763,6.029817329
2019-10-16 18:55:00+00:00,60.4564,10.7424,6.91995,24.5435,26.1636,970.584578,6.385424855
2019-10-16 19:00:00+00:00,69.1856,10.5424,6.85994,24.6035,26.3036,1070.047459,6.948360125
2019-10-16 19:05:00+00:00,63.8223,10.5624,6.97995,24.4835,26.1436,960.2888343,6.401925562
2019-10-16 19:10:00+00:00,58.5516,10.3623,7.05996,24.5235,26.0036,812.1006211,5.842450512
2019-10-16 19:15:00+00:00,67.3916,9.60228,7.07996,24.4235,25.4035,713.9293582,6.549810625
2019-10-16 19:20:00+00:00,59.2543,10.0623,7.09996,24.3635,25.6036,737.2318089,6.092824867
2019-10-16 19:25:00+00:00,73.4946,9.36226,7.29998,24.1434,24.9235,636.5790635,6.365790635
2019-10-16 19:30:00+00:00,60.7708,10.0423,7.07996,24.1434,25.3035,756.099841,6.462391804
2019-10-16 19:35:00+00:00,57.2015,9.28225,9.04012,23.9234,23.7234,58.17083662,58.17083662
2019-10-17 09:20:00+00:00,123.964,11.4824,6.93995,26.1836,29.9439,2365.021142,8.044289597
2019-10-17 09:25:00+00:00,127.016,11.5224,7.01995,26.1436,29.7639,2401.909395,8.225717105
2019-10-17 09:30:00+00:00,118.953,11.6224,6.95995,26.0436,29.6439,2329.372142,8.116279242
2019-10-17 09:35:00+00:00,123.909,11.5624,6.87994,26.0236,29.8639,2436.835532,8.068991827
2019-10-17 09:40:00+00:00,127.127,11.6224,7.01995,26.0836,29.8639,2457.401777,8.191339256
2019-10-17 09:45:00+00:00,124.704,11.6024,7.01995,26.2036,29.8639,2400.089348,8.163569211
2019-10-17 09:50:00+00:00,119.914,11.5424,6.95995,26.4236,29.9839,2307.899619,8.041462087
2019-10-17 09:55:00+00:00,121.098,11.6024,6.89995,26.4636,30.1239,2391.720618,7.919604697
2019-10-17 10:00:00+00:00,118.786,11.6624,6.87994,26.4836,30.1839,2385.975033,7.900579579
2019-10-17 10:05:00+00:00,119.138,11.5224,6.83994,26.6036,30.1439,2343.007462,8.079336075
2019-10-17 10:10:00+00:00,117.566,11.6024,6.87994,26.5436,30.2239,2331.843076,7.877848229
2019-10-17 10:15:00+00:00,112.665,11.7024,7.27998,26.3836,31.8841,2092.658187,7.069791173
2019-10-17 10:20:00+00:00,119.877,11.6624,6.93995,26.4036,29.6839,2377.675182,8.142723227
2019-10-17 10:25:00+00:00,112.683,11.7024,6.79994,26.2036,29.8439,2320.180381,7.945823222
2019-10-17 10:30:00+00:00,121.079,11.7024,7.07996,26.3036,29.8639,2350.657734,8.335665722
2019-10-17 10:35:00+00:00,113.848,11.7024,6.91995,26.2636,29.8839,2286.783944,7.940222028
2019-10-17 10:40:00+00:00,120.562,11.5824,6.95995,26.3636,29.9639,2340.625631,8.071122865
2019-10-17 10:45:00+00:00,116.382,11.5624,6.91995,26.3036,29.7239,2269.249987,8.251818134
2019-10-17 10:50:00+00:00,112.461,11.5824,6.87994,26.3236,29.7239,2221.142087,7.820922842
2019-10-17 10:55:00+00:00,119.47,11.6624,6.91995,26.3036,30.0039,2379.638106,7.958655874
2019-10-17 11:00:00+00:00,122.448,11.6824,7.03996,26.3236,29.9839,2387.521471,8.093293122
2019-10-17 11:05:00+00:00,117.251,11.5624,6.95995,26.4236,29.9039,2266.495833,8.037219265
2019-10-17 11:10:00+00:00,115.55,11.4824,6.91995,26.5236,29.9639,2214.20261,7.879724589
2019-10-17 11:15:00+00:00,112.091,11.6224,6.91995,26.5436,30.0439,2213.829756,7.740663484
2019-10-17 11:20:00+00:00,116.197,11.7624,6.97995,26.5836,30.2039,2333.966639,7.858473532
2019-10-17 11:25:00+00:00,117.824,11.7624,7.01995,26.5636,30.1239,2346.852601,8.06478557
2019-10-17 11:30:00+00:00,121.375,11.7224,7.05996,26.8637,30.5239,2376.795351,7.870183281
2019-10-17 11:35:00+00:00,121.801,11.6024,6.95995,27.0037,30.664,2374.91122,7.761147779
2019-10-17 11:40:00+00:00,122.263,11.6624,6.97995,27.2437,30.984,2404.459614,7.633205125
2019-10-17 11:45:00+00:00,114.496,11.6624,6.93995,27.3037,30.864,2270.946868,7.421394993
2019-10-18 08:15:00+00:00,167.628,14.2226,14.0005,25.6636,25.4635,156.366751,78.18337548
2019-10-19 02:15:00+00:00,76.2317,9.44226,6.97995,24.0034,25.3235,788.3655244,6.738166875
2019-10-19 02:20:00+00:00,61.1962,9.82229,6.59992,24.0434,25.6036,828.2265558,6.089901145
2019-10-19 02:25:00+00:00,80.2819,9.34226,7.23997,24.1034,25.1435,708.8585093,6.503289076
2019-10-19 02:30:00+00:00,61.4551,10.1823,7.15997,24.0434,25.4635,780.097888,6.447089984
2019-10-19 02:35:00+00:00,65.2279,9.28225,6.91995,24.1834,25.1435,647.1690463,5.9373307
2019-10-19 02:40:00+00:00,60.4934,9.32225,6.3599,24.1034,25.4235,752.6510187,6.021208149
2019-10-19 02:45:00+00:00,64.0997,9.62228,6.89995,24.1834,25.4235,732.9022525,6.264121816
2019-10-19 02:50:00+00:00,71.9781,9.26225,6.63993,24.1434,25.5035,792.748367,6.497937434
2019-10-19 02:55:00+00:00,64.9135,9.66228,6.93995,24.1434,25.4235,742.2070675,5.753543159
2019-10-19 03:00:00+00:00,67.4286,9.68228,6.45991,24.1034,25.7036,912.5755707,6.518396933
2019-10-19 03:05:00+00:00,67.928,10.0023,7.58,24.2234,25.2235,691.0763765,6.340150243
2019-10-19 03:10:00+00:00,62.8791,9.8623,7.03996,24.0834,25.5235,745.3580362,6.010951905
2019-10-19 03:15:00+00:00,78.6544,9.18224,7.09996,24.1434,24.9635,687.8780329,4.984623427
2019-10-19 03:20:00+00:00,61.9729,10.1823,7.01995,24.1634,25.6636,823.1160013,6.380744196
2019-10-19 03:25:00+00:00,89.6028,9.44226,7.21997,24.2234,25.5035,836.3183069,7.148019717
2019-10-19 03:30:00+00:00,61.2147,10.3823,7.58,24.0634,25.4035,720.476206,6.003968383
2019-10-19 03:35:00+00:00,72.0891,9.34226,7.17997,24.1834,25.2235,654.6856682,6.118557646
2019-10-19 03:40:00+00:00,59.7537,9.8623,7.01995,24.1834,25.5836,713.3319026,5.752676634
2019-10-19 03:45:00+00:00,66.208,9.52227,6.65993,24.1434,25.4235,795.9411882,6.688581414
2019-10-19 03:50:00+00:00,70.813,9.66228,7.35998,24.1034,25.1835,684.7376336,6.224887578
2019-10-19 03:55:00+00:00,61.825,9.8823,7.37999,24.1034,25.2435,649.7623262,5.906930238
2019-10-19 04:00:00+00:00,59.4948,9.76229,6.95995,24.1434,25.3635,700.2435629,5.984987717
2019-10-19 04:05:00+00:00,60.5674,9.14224,6.53992,24.0834,25.0235,661.9861767,5.85828475
2019-10-19 04:10:00+00:00,60.7523,9.56227,6.63993,24.1034,25.4035,745.6632808,6.319180346
2019-10-19 04:15:00+00:00,72.1446,9.18224,6.61992,24.1434,25.4635,776.4017162,6.52438417
2019-10-19 04:20:00+00:00,60.9373,9.66228,7.03996,24.1034,25.4435,671.1478223,5.887261599
2019-10-19 04:25:00+00:00,66.356,9.44226,6.67993,24.1434,25.4035,769.8481118,6.579898392
2019-10-19 04:30:00+00:00,66.0601,9.9423,7.33998,24.1434,25.2235,722.0199816,6.504684519
2019-10-19 04:35:00+00:00,62.1209,9.76229,6.85994,24.1434,25.5436,757.2456953,6.009886471
2019-10-19 04:40:00+00:00,78.9873,9.18224,7.07996,24.1434,25.2835,697.4243684,6.283102418
2019-10-19 04:45:00+00:00,65.5238,10.1223,7.23997,24.1234,25.6236,793.2171007,6.148969773
2019-10-19 04:50:00+00:00,75.8434,9.26225,7.21997,24.2434,25.2435,650.5525276,6.023634515
2019-10-19 04:55:00+00:00,67.5211,10.2823,7.13997,24.1434,25.5035,891.1290283,7.616487421
2019-10-19 05:00:00+00:00,68.9081,9.38226,6.79994,24.2034,25.4635,747.3596121,6.442755277
2019-10-19 05:05:00+00:00,64.71,9.84229,6.97995,24.1834,25.5436,777.9324899,6.324654389
2019-10-19 05:10:00+00:00,65.3573,9.60228,6.97995,24.2434,25.4835,719.8313157,6.205442377
2019-10-19 05:15:00+00:00,74.7522,9.70228,7.54,24.3034,25.3235,678.8677855,6.344558743
2019-10-19 05:20:00+00:00,66.7814,9.9023,7.23997,24.1834,25.3635,746.7353236,6.850782785
2019-10-19 05:25:00+00:00,60.142,9.80229,6.91995,24.2434,25.5035,728.0687076,6.33103224
2019-10-19 05:30:00+00:00,60.5489,9.16224,6.73993,24.2434,25.2435,616.006465,5.500057723
2019-10-19 05:35:00+00:00,67.5766,9.68228,6.63993,24.2434,25.5436,863.4850098,7.195708415
2019-10-19 05:40:00+00:00,71.3309,9.20224,6.63993,24.2234,25.5235,767.6418892,6.561041788
2019-10-19 05:45:00+00:00,53.8541,9.8823,7.03996,24.1834,25.5636,642.9009829,5.143207863
2019-10-19 05:50:00+00:00,61.9174,9.48227,6.59992,24.1434,25.4235,749.5639951,6.298857102
2019-10-19 05:55:00+00:00,65.5423,9.42226,6.79994,24.1434,25.3635,721.8661134,6.332158889
2019-10-19 06:00:00+00:00,61.0482,9.82229,6.73993,24.1034,25.5836,790.324625,6.079420192
2019-10-19 06:05:00+00:00,79.8565,9.34226,7.35998,24.0634,25.0235,664.8513598,6.27218264
2019-10-19 06:10:00+00:00,62.0099,10.3023,7.52,23.9634,25.2835,724.626608,6.089299227
2019-10-19 06:15:00+00:00,71.2939,9.34226,6.97995,24.0034,25.1035,707.3568302,6.489512204
2019-10-19 06:20:00+00:00,56.4433,9.80229,6.73993,23.9234,25.2635,725.9687576,5.902185021
2019-10-19 06:25:00+00:00,61.0852,9.62228,6.89995,23.8834,25.1435,698.4351046,6.126623724
2019-10-19 06:30:00+00:00,67.2807,9.34226,7.07996,23.8634,24.8635,639.278336,6.146907077
2019-10-19 06:35:00+00:00,67.0033,10.0623,7.33998,23.7234,24.9635,766.0985794,6.720162977
2019-10-19 06:40:00+00:00,64.747,9.84229,6.97995,23.7034,25.1035,778.3772975,6.380141783
2019-10-19 06:45:00+00:00,76.0283,9.38226,7.43999,23.5034,24.4635,620.2034422,6.140628141
2019-10-19 06:50:00+00:00,60.3085,10.1823,6.73993,23.4434,25.0635,871.9375188,6.411305285
2019-10-19 06:55:00+00:00,67.6136,9.44226,8.22005,23.4634,24.2634,347.0796758,3.337304575
2019-10-19 07:00:00+00:00,67.5951,9.52227,7.90002,23.3034,23.4634,460.5558341,8.373742438
2019-10-19 07:05:00+00:00,62.3983,9.38226,6.63993,23.2634,24.5035,718.6902662,6.249480575
2019-10-19 07:10:00+00:00,56.0734,9.38226,6.79994,23.1234,24.3235,608.1577416,5.579428822
2019-10-19 07:15:00+00:00,66.5779,9.78229,6.87994,22.9633,24.2034,811.5759459,7.182088017
2019-10-19 07:20:00+00:00,64.1737,9.70228,6.97995,22.9033,24.1434,733.7483526,6.551324577
2019-10-19 07:25:00+00:00,68.6308,9.78229,6.41991,22.7833,24.5435,969.2038831,6.730582521
2019-10-19 07:30:00+00:00,62.8421,9.72229,6.39991,22.7833,24.2234,876.898412,7.307486767
2019-10-19 07:35:00+00:00,62.3613,9.84229,7.21997,22.6833,23.9034,686.8313937,6.301205447
2019-10-19 07:40:00+00:00,77.9517,9.44226,7.07996,22.6433,23.7834,773.4102638,7.508837513
2019-10-19 07:45:00+00:00,65.2094,10.4423,7.58,22.5433,23.8634,783.9252356,7.06238951
2019-10-19 07:50:00+00:00,68.6677,9.76229,8.54008,22.5833,23.0233,352.4906684,3.119386446
2019-10-19 07:55:00+00:00,63.9333,10.1023,7.19997,22.5833,23.8034,779.3332453,7.021020228
2019-10-19 08:00:00+00:00,65.3203,9.68228,6.47991,22.5433,24.0834,878.5550303,7.20127074
2019-10-19 08:05:00+00:00,68.3903,10.1023,7.35998,22.5633,23.9034,787.7019675,6.970813872
2019-10-19 08:10:00+00:00,61.862,10.2623,7.39999,22.5633,23.9634,743.6865291,6.302428213
2019-10-19 08:15:00+00:00,70.7021,10.1823,7.25998,22.6233,24.1434,867.7794757,7.171731204
2019-10-19 08:20:00+00:00,62.0284,10.2623,7.25998,22.6233,23.9434,782.1622447,6.861072322
2019-10-19 08:25:00+00:00,65.5423,9.8823,6.77994,22.6633,24.0034,854.0104013,7.000085256
2019-10-19 08:30:00+00:00,63.5634,10.1423,7.25998,22.7233,23.9634,769.4822482,6.809577417
2019-10-19 08:35:00+00:00,75.1776,9.82229,7.09996,22.7233,24.1234,859.5645904,7.410039572
2019-10-19 08:40:00+00:00,64.895,10.6824,6.77994,22.7233,24.7635,1063.650595,6.997701284
2019-10-19 08:45:00+00:00,65.4683,10.1823,6.77994,22.6833,24.3235,935.5362458,7.034107111
2019-10-19 08:50:00+00:00,79.912,9.9423,6.59992,22.8033,24.6235,1121.804336,7.844785569
2019-10-19 08:55:00+00:00,92.081,10.7224,7.03996,22.9233,25.2835,1424.147582,8.232066948
2019-10-19 09:00:00+00:00,131.972,11.3424,7.25998,22.9033,26.6436,2262.813555,8.804722005
2019-10-19 09:05:00+00:00,130.548,10.2023,7.39999,22.9833,25.2235,1536.511057,9.849429851
2019-10-19 09:10:00+00:00,120.062,9.8623,6.69993,23.2234,25.7436,1594.657961,8.761856929
2019-10-19 09:15:00+00:00,85.8485,10.5624,7.15997,23.6634,25.4635,1226.79275,8.289140201
2019-10-19 09:20:00+00:00,114.496,10.4023,7.19997,23.6834,26.2836,1539.946698,8.020555718
2019-10-19 09:25:00+00:00,133.063,9.96231,7.11996,23.6434,25.9236,1588.488796,9.399341987
2019-10-19 09:30:00+00:00,77.2674,10.6224,6.43991,23.5834,26.1036,1357.314537,7.457772181
2019-10-19 09:35:00+00:00,140.294,10.1023,7.29998,23.8234,26.0836,1651.224465,9.381957186
2019-10-19 09:40:00+00:00,109.484,10.4623,7.03996,23.8634,26.4636,1573.704185,8.506509107
2019-10-19 09:45:00+00:00,103.973,10.4223,6.87994,23.9034,26.5436,1546.901144,8.056776794
2019-10-19 09:50:00+00:00,67.7615,10.4623,6.73993,23.8034,25.6636,1059.380174,7.015762742
2019-10-19 09:55:00+00:00,125.296,9.9023,6.97995,23.9634,26.5436,1537.866816,7.968221842
2019-10-19 10:00:00+00:00,74.9186,10.2223,7.01995,24.0234,25.6436,1007.645431,7.046471543
2019-10-19 10:05:00+00:00,62.1949,10.7624,6.47991,24.0234,26.1836,1118.665957,6.466277206
2019-10-19 10:10:00+00:00,112.905,10.1023,7.21997,24.0834,26.1436,1366.803768,8.184453703
2019-10-19 10:15:00+00:00,84.4245,10.8424,6.95995,24.1034,26.4636,1376.65038,7.733990899
2019-10-19 10:20:00+00:00,94.3002,10.6424,7.49999,24.0834,26.0036,1244.585544,8.134546041
2019-10-19 22:50:00+00:00,60.5304,9.34226,7.15997,24.6835,25.5436,554.7985238,5.33460119
2019-10-19 22:55:00+00:00,68.4643,9.30225,6.73993,24.5835,25.8636,736.7952697,6.089217105
2019-10-19 23:00:00+00:00,61.4551,9.62228,6.73993,24.6235,25.9636,743.9674514,5.858011429
2019-10-19 23:05:00+00:00,85.978,9.20224,6.95995,24.5635,25.5836,809.7079604,6.804268575
2019-10-19 23:10:00+00:00,63.6744,10.2423,6.97995,24.5435,26.0436,872.4583511,6.609532963
2019-10-19 23:15:00+00:00,62.5648,9.44226,7.03996,24.5835,25.6636,631.25756,5.537347017
2019-10-19 23:20:00+00:00,70.961,9.52227,6.91995,24.4035,25.6836,775.585564,6.517525748
2019-10-19 23:25:00+00:00,61.5106,9.70228,6.87994,24.5435,25.9236,729.1360726,5.880129618
2019-10-19 23:30:00+00:00,81.0956,9.16224,7.15997,24.5235,25.5235,681.9762055,6.314594495
2019-10-19 23:35:00+00:00,65.6717,9.66228,6.55992,24.4435,25.8836,855.6964719,6.532034137
2019-10-19 23:40:00+00:00,67.965,9.34226,6.79994,24.5235,25.6436,725.712871,6.422237796
2019-10-19 23:45:00+00:00,69.5924,10.0823,7.33998,24.3835,25.8436,801.5474475,6.165749597
2019-10-19 23:50:00+00:00,66.1526,9.96231,7.21997,24.4435,25.8236,761.9342686,6.245362857
2019-10-19 23:55:00+00:00,62.9531,9.26225,6.85994,24.4235,25.4635,635.178019,5.671232312
2019-10-20 00:00:00+00:00,66.5964,9.64228,6.83994,24.4235,25.7636,783.8281734,6.171875381
2019-10-20 00:05:00+00:00,60.9188,9.38226,6.55992,24.4835,25.7236,722.1209772,5.919024403
2019-10-20 00:10:00+00:00,69.0561,9.34226,8.24006,24.4235,24.7635,319.6772604,3.946632844
2019-10-20 00:15:00+00:00,61.6955,10.1023,7.13997,24.3635,25.7036,767.6022082,6.450438724
2019-10-20 00:20:00+00:00,62.6202,9.50227,6.91995,24.4035,25.6036,679.1626584,5.905762247
2019-10-20 00:25:00+00:00,68.7047,9.48227,7.01995,24.2434,25.4635,710.526419,6.287844416
2019-10-20 00:30:00+00:00,68.8712,9.52227,6.73993,24.3435,25.6036,804.8169974,6.938077563
2019-10-20 00:35:00+00:00,63.7299,9.44226,7.13997,24.3435,25.3635,616.2437882,5.653612736
2019-10-20 00:40:00+00:00,57.9228,9.76229,6.93995,24.2434,25.5035,686.6069085,5.919025073
2019-10-20 00:45:00+00:00,63.6744,9.72229,7.01995,24.2834,25.5436,722.693488,6.124521085
2019-10-20 00:50:00+00:00,68.6308,9.52227,7.21997,24.2234,25.3235,663.6365015,5.82137282
2019-10-20 00:55:00+00:00,67.5581,9.9223,7.21997,24.2834,25.5836,766.7699776,6.44344519
2019-10-20 01:00:00+00:00,61.4181,9.42226,7.19997,24.3034,25.2235,573.2530837,5.565563919
2019-10-20 01:05:00+00:00,63.138,9.40226,6.73993,24.2434,25.5035,705.9956045,5.983013597
2019-10-20 01:10:00+00:00,67.817,9.68228,6.87994,24.2834,25.6036,798.1944255,6.489385573
2019-10-20 01:15:00+00:00,73.6796,9.20224,7.25998,24.2234,25.1435,601.0407476,5.835347064
2019-10-20 01:20:00+00:00,64.4141,9.9423,7.39999,24.2034,25.5035,687.7945644,5.828767495
2019-10-20 01:25:00+00:00,58.9214,9.38226,7.15997,24.3034,25.2435,549.9498396,5.287979227
2019-10-20 01:30:00+00:00,64.2292,9.26225,6.53992,24.2434,25.3835,734.3829278,6.556990426
2019-10-20 01:35:00+00:00,61.3811,9.48227,6.77994,24.1834,25.4235,696.6623494,5.954379055
2019-10-20 01:40:00+00:00,73.1063,9.28225,7.19997,24.2434,25.2235,639.3567027,5.975296287
2019-10-20 01:45:00+00:00,67.3547,9.62228,6.85994,24.2034,25.4635,781.4376444,6.566702894
2019-10-20 01:50:00+00:00,71.3309,9.40226,7.27998,24.1834,25.1435,635.8133983,6.055365698
2019-10-20 01:55:00+00:00,65.0429,10.0223,7.33998,24.1834,25.4235,732.7566604,6.427690004
2019-10-20 02:00:00+00:00,69.8513,9.30225,6.69993,24.2434,25.4035,763.4568271,6.877989433
2019-10-20 02:05:00+00:00,68.3903,9.48227,6.85994,24.3034,25.6636,753.2361287,6.025889029
2019-10-20 02:10:00+00:00,69.8143,9.64228,6.63993,24.2634,25.6836,880.3492471,6.877728493
2019-10-20 02:15:00+00:00,86.052,9.26225,7.25998,24.2834,25.3635,723.6572198,6.578701998
2019-10-20 02:20:00+00:00,61.2517,10.3623,6.99995,24.3034,25.8636,864.9885447,6.407322553
2019-10-20 02:25:00+00:00,72.8104,9.28225,7.05996,24.3835,25.2835,679.58446,6.597907379
2019-10-20 02:30:00+00:00,69.0746,9.72229,6.87994,24.3235,25.6036,824.6035951,6.871696626
2019-10-20 02:35:00+00:00,62.2319,9.56227,6.77994,24.4035,25.6836,727.2286658,6.010154263
2019-10-20 02:40:00+00:00,77.7852,9.16224,7.23997,24.4435,25.4635,628.0014569,5.709104154
2019-10-20 02:45:00+00:00,61.5661,9.8823,6.73993,24.4235,25.7836,812.5465558,6.398004376
2019-10-20 02:50:00+00:00,74.5673,9.28225,7.25998,24.4635,25.4235,633.3398978,5.919064466
2019-10-20 02:55:00+00:00,69.8883,9.8623,7.11996,24.4635,25.8836,804.9614186,6.240010997
2019-10-20 03:00:00+00:00,62.9901,9.64228,6.93995,24.5435,25.7836,714.9241551,6.058679281
2019-10-20 03:05:00+00:00,68.5383,9.44226,7.09996,24.5035,25.4235,674.2564924,6.483235504
2019-10-20 03:10:00+00:00,62.7867,9.78229,6.75994,24.4635,25.8236,797.0062075,6.586828161
2019-10-20 03:15:00+00:00,73.809,9.20224,6.83994,24.5435,25.7236,732.3078029,6.423752657
2019-10-20 03:20:00+00:00,70.0363,9.72229,6.69993,24.5035,26.0636,889.034629,6.305210135
2019-10-20 03:25:00+00:00,76.2502,9.66228,7.13997,24.5435,25.8436,807.7718962,6.787999128
2019-10-20 03:30:00+00:00,63.3785,9.80229,8.56008,24.4635,24.7835,330.6635072,4.792224743
2019-10-20 03:35:00+00:00,54.4274,9.68228,7.29998,24.5035,25.4835,544.5820591,4.906144676
2019-10-20 03:40:00+00:00,61.899,9.08223,6.49992,24.5435,25.7236,671.3381081,5.458033399
2019-10-20 03:45:00+00:00,67.6321,9.58228,6.69993,24.4635,25.9036,818.7454104,6.396448519
2019-10-20 03:50:00+00:00,73.3837,9.62228,6.89995,24.5235,26.0836,839.0535217,6.036356271
2019-10-20 03:55:00+00:00,64.5436,9.78229,7.35998,24.6035,25.6436,656.6473524,5.862922789
2019-10-20 04:00:00+00:00,65.1724,9.68228,7.03996,24.5835,25.7436,723.2666111,6.235056992
2019-10-20 04:05:00+00:00,63.36,9.96231,6.99995,24.5835,25.8436,788.3195443,6.569329536
2019-10-20 04:10:00+00:00,67.5581,9.40226,6.87994,24.5635,25.7836,715.6932165,6.06519675
2019-10-20 04:15:00+00:00,70.0918,9.54227,7.07996,24.6035,25.8836,724.8685082,6.040570902
2019-10-20 04:20:00+00:00,61.899,9.64228,6.97995,24.5835,25.9036,692.1413716,5.720176625
2019-10-20 04:25:00+00:00,79.5421,9.64228,7.21997,24.5435,25.8636,809.2376219,6.80031615
2019-10-20 04:30:00+00:00,68.1869,10.0823,7.09996,24.5435,25.8836,854.0973813,6.943881148
2019-10-20 04:35:00+00:00,71.4233,9.54227,7.33998,24.6035,25.6436,660.6382413,5.898555726
